baseline,e-persona-you,e-persona-human,e-implcit-target,e-implcit-target-e-persona-you,e-implcit-target-e-persona-human,TextFoolerJin2019
"{'distance': 0.22580645161290325, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99780524), 'contradiction': 0.0008858171640895307}","{'distance': 0.22580645161290325, 'evidence_accuracy': 0.4117647058823529, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.99780524), 'contradiction': 0.0008858171640895307}",,,,,"{'distance': 0.25, 'evidence_accuracy': 0.7058823529411765, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.9695022), 'contradiction': 0.0008193668909370899}"
"{'distance': 0.5172413793103448, 'evidence_accuracy': 0.47058823529411764, 'evidence_precision': 0.18181818181818182, 'evidence_recall': 1.0, 'evidence_f1': 0.3076923076923077, 'similarity_metrics': np.float32(0.6403707), 'contradiction': 0.995764970779419}",,,,,"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.7058823529411765, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.653517), 'contradiction': 0.9926652312278748}",
,,,,,,"{'distance': 0.368421052631579, 'evidence_accuracy': 0.8235294117647058, 'evidence_precision': 0.4, 'evidence_recall': 1.0, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.7555994), 'contradiction': 0.008123846724629402}"
,,,,,,"{'distance': 0.5384615384615384, 'evidence_accuracy': 0.7777777777777778, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 1.0, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.4703517), 'contradiction': 0.003753551747649908}"
,,,"{'distance': 0.1578947368421053, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.63305753), 'contradiction': 0.9976969361305237}","{'distance': 0.052631578947368474, 'evidence_accuracy': 0.4444444444444444, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.63305753), 'contradiction': 0.9975186586380005}","{'distance': 0.1578947368421053, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.63305753), 'contradiction': 0.9976969361305237}","{'distance': 0.36363636363636365, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.774953), 'contradiction': 0.009295663796365261}"
,,,"{'distance': 0.76, 'evidence_accuracy': 0.3333333333333333, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 0.5, 'evidence_f1': 0.25, 'similarity_metrics': np.float32(0.76552457), 'contradiction': 0.07214720547199249}",,,
,,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6940464), 'contradiction': 0.9978861212730408}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6940464), 'contradiction': 0.9978861212730408}","{'distance': 0.19999999999999996, 'evidence_accuracy': 0.5555555555555556, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.7008835), 'contradiction': 0.9980924725532532}",
"{'distance': 0.2222222222222222, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.58843255), 'contradiction': 0.9886592626571655}","{'distance': 0.2222222222222222, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.58843255), 'contradiction': 0.9886592626571655}","{'distance': 0.2222222222222222, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.58843255), 'contradiction': 0.9886592626571655}",,,,
,,,"{'distance': 0.05882352941176472, 'evidence_accuracy': 0.25, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.66979563), 'contradiction': 0.9973679184913635}",,,"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.375, 'evidence_precision': 0.5, 'evidence_recall': 0.2, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.8533674), 'contradiction': 0.0018675081664696336}"
,,,"{'distance': 0.23809523809523814, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.37354904), 'contradiction': 0.9994969367980957}","{'distance': 0.23809523809523814, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.37354904), 'contradiction': 0.9994969367980957}","{'distance': 0.23809523809523814, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 0.6666666666666666, 'evidence_recall': 1.0, 'evidence_f1': 0.8, 'similarity_metrics': np.float32(0.37354904), 'contradiction': 0.9994969367980957}","{'distance': 0.5555555555555556, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.4, 'evidence_recall': 1.0, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.24649961), 'contradiction': 0.9978722333908081}"
"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.81062657), 'contradiction': 0.001028382102958858}","{'distance': 0.26315789473684215, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.81062657), 'contradiction': 0.001028382102958858}","{'distance': 0.26315789473684215, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.81062657), 'contradiction': 0.001028382102958858}",,,,"{'distance': 0.28, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6988822), 'contradiction': 0.18536050617694855}"
,,,,,"{'distance': 0.6, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.4, 'evidence_recall': 1.0, 'evidence_f1': 0.5714285714285715, 'similarity_metrics': np.float32(0.5238974), 'contradiction': 0.9938456416130066}","{'distance': 0.25, 'evidence_accuracy': 0.5714285714285714, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.5, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.752671), 'contradiction': 0.000952052534557879}"
,,,,"{'distance': 0.1333333333333333, 'evidence_accuracy': 0.6428571428571429, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.6919378), 'contradiction': 0.9985755681991577}",,"{'distance': 0.3125, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.8995083), 'contradiction': 0.017560837790369987}"
,,,"{'distance': 0.5454545454545454, 'evidence_accuracy': 0.5833333333333334, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 1.0, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.40707582), 'contradiction': 0.9940156936645508}",,,
,,,"{'distance': 0.040000000000000036, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.84598136), 'contradiction': 0.9983432292938232}","{'distance': 0.040000000000000036, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.2, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.84598136), 'contradiction': 0.9983432292938232}",,"{'distance': 0.2142857142857143, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': np.float32(0.82936484), 'contradiction': 0.0011267507215961814}"
,,,,,,
,,,,,,"{'distance': 0.1707317073170732, 'evidence_accuracy': 0.5, 'evidence_precision': 0.16666666666666666, 'evidence_recall': 0.2, 'evidence_f1': 0.1818181818181818, 'similarity_metrics': np.float32(0.88829535), 'contradiction': 0.09607774764299393}"
,,,,,,
,,,,,,"{'distance': 0.26315789473684215, 'evidence_accuracy': 0.7333333333333333, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.8956131), 'contradiction': 0.002083101309835911}"
,,,,,,"{'distance': 0.2571428571428571, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.25, 'evidence_f1': 0.28571428571428575, 'similarity_metrics': np.float32(0.8320365), 'contradiction': 0.01921754889190197}"
,,,,,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 0.6875, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8131176), 'contradiction': 0.003451882628723979}"
"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8125, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.9870111), 'contradiction': 0.0014278698945418}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8125, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.9870111), 'contradiction': 0.0014278698945418}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8125, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.9870111), 'contradiction': 0.0014278698945418}",,,,"{'distance': 0.2222222222222222, 'evidence_accuracy': 0.6875, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.91744435), 'contradiction': 0.0012568801175802946}"
,,,,,,
"{'distance': 0.21739130434782605, 'evidence_accuracy': 0.5789473684210527, 'evidence_precision': 1.0, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.19999999999999998, 'similarity_metrics': np.float32(0.94765365), 'contradiction': 0.001131436787545681}",,,,,,"{'distance': 0.3913043478260869, 'evidence_accuracy': 0.3684210526315789, 'evidence_precision': 0.2, 'evidence_recall': 0.1111111111111111, 'evidence_f1': 0.14285714285714285, 'similarity_metrics': np.float32(0.7378874), 'contradiction': 0.1289183497428894}"
"{'distance': 0.5789473684210527, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.4620911), 'contradiction': 0.9944655299186707}","{'distance': 0.5789473684210527, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.4620911), 'contradiction': 0.9944655299186707}","{'distance': 0.5789473684210527, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.4620911), 'contradiction': 0.9944655299186707}",,,"{'distance': 0.5789473684210527, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5714285714285714, 'evidence_recall': 1.0, 'evidence_f1': 0.7272727272727273, 'similarity_metrics': np.float32(0.4620911), 'contradiction': 0.9944655299186707}",
,,,"{'distance': 0.4444444444444444, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 1.0, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.5483837), 'contradiction': 0.9985257983207703}","{'distance': 0.4444444444444444, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 1.0, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.5483837), 'contradiction': 0.9985257983207703}","{'distance': 0.4444444444444444, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.2857142857142857, 'evidence_recall': 1.0, 'evidence_f1': 0.4444444444444445, 'similarity_metrics': np.float32(0.5483837), 'contradiction': 0.9985257983207703}","{'distance': 0.18518518518518523, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.8022479), 'contradiction': 0.0020334888249635696}"
,,,,,,
"{'distance': 0.0714285714285714, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.90186083), 'contradiction': 0.36837127804756165}","{'distance': 0.0714285714285714, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.9174365), 'contradiction': 0.06349503248929977}","{'distance': 0.0714285714285714, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.90186083), 'contradiction': 0.36837127804756165}","{'distance': 0.31034482758620685, 'evidence_accuracy': 0.7857142857142857, 'evidence_precision': 0.25, 'evidence_recall': 1.0, 'evidence_f1': 0.4, 'similarity_metrics': np.float32(0.61201394), 'contradiction': 0.9987568855285645}","{'distance': 0.7391304347826086, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 1.0, 'evidence_f1': 0.16666666666666669, 'similarity_metrics': np.float32(0.46797046), 'contradiction': 0.9970040917396545}","{'distance': 0.7272727272727273, 'evidence_accuracy': 0.2857142857142857, 'evidence_precision': 0.09090909090909091, 'evidence_recall': 1.0, 'evidence_f1': 0.16666666666666669, 'similarity_metrics': np.float32(0.7741002), 'contradiction': 0.0009256324847228825}","{'distance': 0.2571428571428571, 'evidence_accuracy': 0.5, 'evidence_precision': 0.125, 'evidence_recall': 1.0, 'evidence_f1': 0.2222222222222222, 'similarity_metrics': np.float32(0.89837724), 'contradiction': 0.0011797741753980517}"
,,,,,,
"{'distance': 0.8947368421052632, 'evidence_accuracy': 0.2727272727272727, 'evidence_precision': 0.2, 'evidence_recall': 1.0, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.17393786), 'contradiction': 0.8901088833808899}","{'distance': 0.8947368421052632, 'evidence_accuracy': 0.2727272727272727, 'evidence_precision': 0.2, 'evidence_recall': 1.0, 'evidence_f1': 0.33333333333333337, 'similarity_metrics': np.float32(0.17393786), 'contradiction': 0.8901088833808899}","{'distance': 0.7894736842105263, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 1.0, 'evidence_f1': 0.3636363636363636, 'similarity_metrics': np.float32(0.19812153), 'contradiction': 0.9355537295341492}",,,"{'distance': 0.7894736842105263, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.2222222222222222, 'evidence_recall': 1.0, 'evidence_f1': 0.3636363636363636, 'similarity_metrics': np.float32(0.19812153), 'contradiction': 0.9355537295341492}",
"{'distance': 0.7333333333333334, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.4444444444444444, 'evidence_recall': 1.0, 'evidence_f1': 0.6153846153846153, 'similarity_metrics': np.float32(0.58860123), 'contradiction': 0.0013955961912870407}","{'distance': 0.7333333333333334, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.4444444444444444, 'evidence_recall': 1.0, 'evidence_f1': 0.6153846153846153, 'similarity_metrics': np.float32(0.58860123), 'contradiction': 0.0013955961912870407}","{'distance': 0.7333333333333334, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.4444444444444444, 'evidence_recall': 1.0, 'evidence_f1': 0.6153846153846153, 'similarity_metrics': np.float32(0.58860123), 'contradiction': 0.0013955961912870407}",,,,
,,,,,,
,,,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.7686834), 'contradiction': 0.0010661383857950568}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.25, 'evidence_recall': 0.5, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': np.float32(0.7686834), 'contradiction': 0.0010661383857950568}","{'distance': 0.375, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': np.float32(0.7764196), 'contradiction': 0.003057468216866255}"
,,,,,,
,,,"{'distance': 0.04347826086956519, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.69408405), 'contradiction': 0.998332679271698}","{'distance': 0.04347826086956519, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': np.float32(0.69408405), 'contradiction': 0.998332679271698}",,"{'distance': 0.2857142857142857, 'evidence_accuracy': 0.36363636363636365, 'evidence_precision': 0.14285714285714285, 'evidence_recall': 0.5, 'evidence_f1': 0.22222222222222224, 'similarity_metrics': np.float32(0.8929321), 'contradiction': 0.0037935483269393444}"
"{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}","{'distance': 0.11111111111111116, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': np.float32(0.742244), 'contradiction': 0.9990153312683105}",
