e-implcit-target-e-persona-human,e-implcit-target-e-persona-you,baseline,e-persona-you,e-implcit-target,e-persona-human,TextFoolerJin2019
"{'distance': 0.02857142857142858, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8643894, 'contradiction': 0.9971820116043091}","{'distance': 0.02857142857142858, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8643894, 'contradiction': 0.9971820116043091}","{'distance': 0.05882352941176472, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.88932824, 'contradiction': 0.9530177712440491}","{'distance': 0.05882352941176472, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.88932824, 'contradiction': 0.9530177712440491}",,"{'distance': 0.05882352941176472, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.88932824, 'contradiction': 0.9530177712440491}","{'distance': 0.05882352941176472, 'evidence_accuracy': 0.8823529411764706, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9789329, 'contradiction': 0.0012407286558300257}"
,,,,,,
,,,,,,
,,,,,,
,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.86672366, 'contradiction': 0.619890570640564}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.86672366, 'contradiction': 0.619890570640564}",,,"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 1.0, 'evidence_recall': 0.6666666666666666, 'evidence_f1': 0.8, 'similarity_metrics': 0.9347893, 'contradiction': 0.002354713622480631}"
,,,,,,
,,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.9324086, 'contradiction': 0.9690598845481873}","{'distance': 0.16666666666666663, 'evidence_accuracy': 0.7272727272727273, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.5652299, 'contradiction': 0.9986788630485535}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.9324086, 'contradiction': 0.9690598845481873}",
"{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.56550074, 'contradiction': 0.9976478219032288}","{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.56550074, 'contradiction': 0.9976478219032288}",,,"{'distance': 0.19999999999999996, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.56550074, 'contradiction': 0.9976478219032288}",,
,,,,,,
,,,,,,
"{'distance': 0.11111111111111116, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9330232, 'contradiction': 0.9966368675231934}","{'distance': 0.11111111111111116, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9330232, 'contradiction': 0.9966368675231934}",,,,,"{'distance': 0.05555555555555558, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9599887, 'contradiction': 0.003219268750399351}"
,,,,,,
,,,,,,"{'distance': 0.08333333333333337, 'evidence_accuracy': 0.75, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.83125985, 'contradiction': 0.6917125582695007}"
,,,,,,
"{'distance': 0.08333333333333337, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7984475, 'contradiction': 0.9995020627975464}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7984475, 'contradiction': 0.9995020627975464}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.9166666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.75, 'evidence_f1': 0.8571428571428571, 'similarity_metrics': 0.8679844, 'contradiction': 0.0011149068595841527}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.75, 'evidence_recall': 0.75, 'evidence_f1': 0.75, 'similarity_metrics': 0.8679844, 'contradiction': 0.001119255437515676}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.25, 'evidence_f1': 0.4, 'similarity_metrics': 0.7984475, 'contradiction': 0.9995020627975464}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 0.75, 'evidence_recall': 0.75, 'evidence_f1': 0.75, 'similarity_metrics': 0.8679844, 'contradiction': 0.001119255437515676}","{'distance': 0.08333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.98589724, 'contradiction': 0.001440838910639286}"
,,,,,,
,,,,,,"{'distance': 0.15384615384615385, 'evidence_accuracy': 0.6153846153846154, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.76446515, 'contradiction': 0.0016709900228306651}"
"{'distance': 0.2592592592592593, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8483996, 'contradiction': 0.9984362721443176}","{'distance': 0.2592592592592593, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8483996, 'contradiction': 0.9984362721443176}","{'distance': 0.2592592592592593, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8483996, 'contradiction': 0.9984362721443176}","{'distance': 0.2592592592592593, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8483996, 'contradiction': 0.9984362721443176}","{'distance': 0.23076923076923073, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8490236, 'contradiction': 0.9984241724014282}","{'distance': 0.2592592592592593, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8483996, 'contradiction': 0.9984362721443176}","{'distance': 0.15384615384615385, 'evidence_accuracy': 0.6923076923076923, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.95351243, 'contradiction': 0.0007008909597061574}"
,,,,,,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.7692307692307693, 'evidence_precision': 0.5, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.4, 'similarity_metrics': 0.9658219, 'contradiction': 0.00254646735265851}"
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.52530354, 'contradiction': 0.9912062287330627}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.52530354, 'contradiction': 0.9912062287330627}",,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.52530354, 'contradiction': 0.9912062287330627}",,"{'distance': 0.16666666666666663, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8000281, 'contradiction': 0.9681015610694885}"
,,,,,,
,,,,,,
,,,,,,
,,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.99543095, 'contradiction': 0.001609550672583282}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.99543095, 'contradiction': 0.001609550672583282}",,"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.7142857142857143, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.99543095, 'contradiction': 0.001609550672583282}","{'distance': 0.2857142857142857, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.8249843, 'contradiction': 0.002172915730625391}"
,,,,,,
"{'distance': 0.1428571428571429, 'evidence_accuracy': 0.45454545454545453, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.763849, 'contradiction': 0.999250590801239}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.45454545454545453, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.763849, 'contradiction': 0.999250590801239}","{'distance': 0.2666666666666667, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8883864, 'contradiction': 0.002031114650890231}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.45454545454545453, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.763849, 'contradiction': 0.999250590801239}","{'distance': 0.1428571428571429, 'evidence_accuracy': 0.45454545454545453, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.763849, 'contradiction': 0.999250590801239}","{'distance': 0.2666666666666667, 'evidence_accuracy': 0.5454545454545454, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8883864, 'contradiction': 0.002031114650890231}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.6363636363636364, 'evidence_precision': 0.5, 'evidence_recall': 0.25, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.9535833, 'contradiction': 0.00159409549087286}"
,,,,,,
,,,,,,
,,,,,,
"{'distance': 0.09999999999999998, 'evidence_accuracy': 0.5, 'evidence_precision': 1.0, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': 0.8257411, 'contradiction': 0.9946681261062622}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.5, 'evidence_precision': 1.0, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': 0.8257411, 'contradiction': 0.9946681261062622}",,,"{'distance': 0.09999999999999998, 'evidence_accuracy': 0.5, 'evidence_precision': 1.0, 'evidence_recall': 0.16666666666666666, 'evidence_f1': 0.2857142857142857, 'similarity_metrics': 0.8176037, 'contradiction': 0.9979450106620789}",,"{'distance': 0.09999999999999998, 'evidence_accuracy': 0.6, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.92914647, 'contradiction': 0.0037850409280508757}"
,,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.79291975, 'contradiction': 0.015622245147824287}","{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.79291975, 'contradiction': 0.015622245147824287}",,"{'distance': 0.33333333333333337, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.79291975, 'contradiction': 0.015622245147824287}",
"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.49828136, 'contradiction': 0.9960874319076538}","{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.49828136, 'contradiction': 0.9960874319076538}",,,"{'distance': 0.07692307692307687, 'evidence_accuracy': 0.8333333333333334, 'evidence_precision': 1.0, 'evidence_recall': 0.5, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.49828136, 'contradiction': 0.9960874319076538}",,"{'distance': 0.6666666666666667, 'evidence_accuracy': 0.6666666666666666, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.7060534, 'contradiction': 0.0020663735922425985}"
,,,,,,"{'distance': 0.038461538461538436, 'evidence_accuracy': 0.8461538461538461, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.97493756, 'contradiction': 0.0010184835409745574}"
,,,,,,"{'distance': 0.038461538461538436, 'evidence_accuracy': 0.9230769230769231, 'evidence_precision': 0.5, 'evidence_recall': 0.5, 'evidence_f1': 0.5, 'similarity_metrics': 0.9818995, 'contradiction': 0.0008933180361054838}"
,,,,,,
"{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8636363636363636, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9934254, 'contradiction': 0.2303086668252945}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8636363636363636, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9934254, 'contradiction': 0.2303086668252945}","{'distance': 0.045454545454545414, 'evidence_accuracy': 0.8636363636363636, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.98967445, 'contradiction': 0.9894775748252869}","{'distance': 0.045454545454545414, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.99700284, 'contradiction': 0.993190586566925}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8636363636363636, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9934254, 'contradiction': 0.2303086668252945}","{'distance': 0.045454545454545414, 'evidence_accuracy': 0.9090909090909091, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.99700284, 'contradiction': 0.993190586566925}","{'distance': 0.09090909090909094, 'evidence_accuracy': 0.8636363636363636, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9605746, 'contradiction': 0.5997224450111389}"
,,"{'distance': 0.06666666666666665, 'evidence_accuracy': 1.0, 'evidence_precision': 1.0, 'evidence_recall': 1.0, 'evidence_f1': 1.0, 'similarity_metrics': 0.9631629, 'contradiction': 0.0006293666083365679}",,,,
,,"{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9319982, 'contradiction': 0.003451063996180892}","{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9319982, 'contradiction': 0.003451063996180892}","{'distance': 0.125, 'evidence_accuracy': 0.5, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.85960716, 'contradiction': 0.999270498752594}","{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.9319982, 'contradiction': 0.003451063996180892}","{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 1.0, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.5, 'similarity_metrics': 0.87662566, 'contradiction': 0.0031277586240321398}"
,,,,,,
"{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.96057177, 'contradiction': 0.0017861700616776943}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.96057177, 'contradiction': 0.0017861700616776943}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9925138, 'contradiction': 0.0019336453406140208}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9925138, 'contradiction': 0.0019336453406140208}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.96057177, 'contradiction': 0.0017861700616776943}","{'distance': 0.04761904761904767, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.9925138, 'contradiction': 0.0019336453406140208}","{'distance': 0.09999999999999998, 'evidence_accuracy': 0.4, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8118161, 'contradiction': 0.0016966861439868808}"
,,,,,,"{'distance': 0.125, 'evidence_accuracy': 0.75, 'evidence_precision': 0.3333333333333333, 'evidence_recall': 0.3333333333333333, 'evidence_f1': 0.3333333333333333, 'similarity_metrics': 0.75111187, 'contradiction': 0.002015206729993224}"
,,,,"{'distance': 0.125, 'evidence_accuracy': 0.9375, 'evidence_precision': 0.5, 'evidence_recall': 1.0, 'evidence_f1': 0.6666666666666666, 'similarity_metrics': 0.85526806, 'contradiction': 0.9994353652000427}",,"{'distance': 0.125, 'evidence_accuracy': 0.8125, 'evidence_precision': 0.0, 'evidence_recall': 0.0, 'evidence_f1': 0, 'similarity_metrics': 0.8891435, 'contradiction': 0.007193807978183031}"
